Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
kenapa tidak ada adegan skidipapap nya!?😡🤬,adegan skidipapap,Negative,Positive
"best game i've played so far, 10/10, reccomended to play. just ignore the jiggling",best ive played sok far reccomended play just ignore the jiggling,Positive,Positive
"Game turu, boring njir. Dah lah uninstall. main gi,hsr,wuwa aja guys.",turu boring anjir deh uninstall gihsrwuwa guys,Negative,Positive
udh makin boring sekarang dari segi gameplay ataupun story,boring segi gameplay story,Positive,Positive
"Tobrut Zhu Yuan udah dapat beserta signature.. ini proses bagus, liat kedepan dapat apa aku..",tobrut zhu yuan serta signature proses bagus depan,Positive,Positive
Berhenti di 80.9% shader dan apk keluar sendiri,henti shader apk,Negative,Negative
Udah lama main baru review nih emang sesuai genre deh sama² developer nya miHoyo 😘🔥,review sesuai genre deh developer mihoyo,Positive,Positive
Kasih reminder lah kalau pity reset pas ganti banner dan kenapa juga tidak mengikuti game hoyoverse sebelumnya untuk sistem gacha,kasih reminder pity reset pas ganti banner ikut hoyoverse sistem gacha,Negative,Negative
bagus bansos nya banyak ❤️💝💖,bagus bansos,Positive,Positive
Audio nya sangat kecil. Mohon diperbaiki.,audio baik,Positive,Positive
Game gbsa di buka. Blank layar item smua,gbsa buka blank layar item,Negative,Negative
best,best,Positive,Positive
"gamenya bagus cuman rendernya bikin cpu hp langsung full jadi ngeframe parah, mungkin gamenya belum terlalu optimal padahl device sudah ok lah, saran mungkin untuk android rendringnya jangan disamakan dengan pc supaya kinerja hp gak terlalu brutal ajasih.",bagus cuman rendernya bikin cpu hp full ngeframe parah optimal device ok saran android rendringnya sama pc kerja hp brutal ajasih,Negative,Positive
Keren,keren,Positive,Positive
"Jangan di kasih iklan dalam game. tdi saya tekan bacaan ""lainnya"" dan akhirnya mental ke X dan saat kembali malah login ulang dan itu sangat menganggu",kasih iklan tekan baca mental login ulang menganggu,Negative,Negative
Mau maen game tp banyak storynya dan gk paham fiturnya,storynya paham fiturnya,Positive,Positive
sedikit masukan dari saya mungkin loading masuk game bisa dibikin engga terlalu berat dari segi animasi sama fitur perpindahan video karena membuat animasinya macet ketika memperbaharui data. sangat disayangkan game sebagus dan seniat ini kalo playernya kecewa dengan hasil yang telah devloper kasih.,masuk loading bikin berat segi animasi fitur pindah video animasi macet baharu data sayang bagus niat playernya kecewa hasil devloper kasih,Negative,Negative
Lumayan,lumayan,Negative,Negative
Smooth bangettt,smooth,Positive,Positive
"sementara segini dlu, gatau hp saya atau gameny tapi tadi saya tiba² keluar padahal udah saya setting grafiknya",gin tau hp gameny setting grafik,Negative,Negative
kenapa saya ga bisa masuk ke gamenya?? selalu keluar sendiri.. tolong dong,tolong,Negative,Negative
"Good game, best story, fun gameplay",good best story fun gameplay,Positive,Positive
dari segi story udh bagus hanya saja saat bermain terjadi fram drop,segi story bagus main fram drop,Negative,Negative
combatnnya seru trs gachanya juga ga kikir2 bgt lah klo dibanding game sebelah,combatnnya seru gachanya kikir banding belah,Positive,Positive
Animasi pertarungan sedap dipandang dan gamenya ramah pemain baru,animasi tarung sedap pandang ramah main,Positive,Positive
"Semalem main tapi ketiduran dan pas bangun hp mati, pas buka game nya lagi akun udah logout dan pas mau login malah ada tulisan ""terlalu banyak permintaan, silahkan coba lagi dalam beberapa saat"" Nunggu satu jam dua jam masih gak bisa, tapi pas di coba login di laptop teman itu bisa tanpa masalah",semalem tidur pas bangun hp mati pas buka akun logout pas login tulis minta sila coba tunggu jam jam pas coba login laptop teman,Negative,Positive
Bagus sekali cuma masuk ke dalam gamenya lama kali,bagus,Positive,Positive
Ngantuk tvnya,ngantuk tvnya,Negative,Negative
"Gamenya bagus , grafik, visual oke saran untuk efek kedipan tv nya diganti dengan efek lain karna bikin sakit mata ,warna kedipan putih dan background hitam nya sangat kontras. Terima kasih",bagus grafik visual oke saran efek kedip tv ganti efek bikin sakit warna kedip putih background hitam kontras terima kasih,Negative,Positive
Semoga awet dengan segala macam kritik dari Player lain...,moga awet kritik player,Positive,Positive
"Udh bagus gameplay sama optimalisasinya, tapi turunin pity char nya jadi 80 kek di game ini rada dikit ngsih bansos nya sama item buat gacha nya😒",bagus gameplay optimalisasi turunin pity char rada dikit ngsih bansos item gacha,Negative,Negative
kok gak bisa buka gamenya,buka,Negative,Negative
"masih kurang optimal di snapdragon 8s gen 3, waktu gameplay fight sering patah2",optimal snapdragon gen waktu gameplay fight patah,Negative,Positive
terimakasih telah membuat game sebagus ini dan sekeren ini sehat selalu yaaa ♥️♥️,terimakasih bagus keren sehat,Positive,Positive
"Mungkin memang dari perangkat harus mendukung juga sih, kalo sudah mencapai syarat tertentu main pun tidak ada kendala sama sekali, di device saya mulus tidak ada masalah, hanya dari setelah setiap update pasti dari compiling shader memang agak lama tapi setelahnya gak ada kendala sama sekali, gameplay dan mekaniknya menarik karena saya baru pertama main game seperti ini.",perangkat dukung capai syarat kendala device mulus update compiling shader telah kendala gameplay mekanik tarik,Negative,Positive
ayo lah. jangan lah membuat karakter yang bisa di pelintir menjadi meme yang ngwawur. lihat itu fandom fandom nya (please devoloper buatlah karakter yang waras sedikit),ayo karakter pelintir meme ngwawur fandom fandom please devoloper buat karakter waras,Negative,Negative
Nice game,nice,Positive,Positive
"repetitive design, lack of diversity of character, worst balancing endgame, worst balancing character's powers, too many false advertising",repetitive design lack of diversity of character worst balancing endgame worst balancing characters powers too many false advertising,Positive,Positive
"Bejir kalah 5 kali rate off berturut high pity, termasuk high pity kalah dan guarante ny. Woi balikin duit gw masa wr gw 12%",bejir kalah rate off high pity high pity kalah guarante woi balikin duit wr,Negative,Negative
Keren,keren,Positive,Positive
keren,keren,Positive,Positive
Boring banyak bug,boring bug,Negative,Negative
"akun saya hilang tolong kembalikan saya sudah lama memainkan akun itu plis tolong atasi masalah ini, saya sangat sedih kehilangan akun yang sudah lama saya rawat",akun hilang tolong kembali main akun plis tolong atas sedih hilang akun rawat,Negative,Negative
Terima kasih atas ellen nya 🤤,terima kasih ellen,Positive,Positive
frame drop mulu masi di tutorial gmn mau ke gameplay utama,frame drop mulu tutorial gameplay utama,Negative,Negative
Kok saya susah login y min,susah login min,Negative,Negative
It's a good game,its good,Positive,Positive
boss nya terlalu mudah bisakah update kedepannya boss nya agak dipersulit lagi?,bos mudah update depan bos sulit,Positive,Positive
game nya seru gak sampe 1 bulan udah bisa dapat karakter S dan ada fitur skip :D Bangboo nya lucu lucu world nya keren :) tapi pas masuk dalam domain/hollow nya pernah kejadian 2 kali musuh nya masuk dalam tanah dan gw ngulang karna musuh nya masuk ke dalam tanah :v klo karakter sendiri juga pernah masuk dalam tanah dan gw coba masuk ulang dan bisa :) klo yng musuh gw blm coba msk ulang :0 semoga karakter dan monster nya gak masuk ke dalam tanah lagi :) nyebelin soal nyaa kwkw,seru karakter fitur skip bangboo lucu lucu world keren pas domainhollow jadi musuh tanah ngulang musuh tanah karakter tanah coba ulang musuh coba ulang moga karakter monster tanah sebal kwkw,Negative,Negative
GOOD GAME!,good,Positive,Positive
"Kebanyakan yng kasih bintang satu hp nya pada kentang,makanya sebelum maen ni game liat dlu tuh di yt,Recomendasi prosesor hp buat mainin ni game,kocak ngeliat hp yng di pakek feedbck bintang satu😂",banyak kasih bintang hp kentangmakanya tuh ytrecomendasi prosesor hp mainin gamekocak hp pakai feedbck bintang,Negative,Negative
Seperti biasa mihotod benci account gwa udah 50 gacha g dpt B5 sangar seru rek,mihotod benci account gwa gacha sangar seru rek,Positive,Positive
"Sistem gamenya sangat bagus dan juga desainnya bagus bagus, tidak mengecewakan",sistem bagus desain bagus bagus kecewa,Positive,Positive
berat,berat,Positive,Positive
kereen,keren,Positive,Positive
Gwsh maksa main ap lagi FPS KLO g mampu hp lu mending hapus aja,gwsh maksa fps hp mending hapus,Negative,Negative
"cuma game ini yang main sebentar langsung force close, padahal di game hoyoverse lain tidak, saya pakai chipset 778G",sebentar force close hoyoverse pakai chipset,Negative,Negative
"sudah top up dan main, saat login selalu ""too many request login"" kendala account hoyoverse daridulu seperti ini. sudah lapor tapi belum ditanggapi sampai saat ini. udah bagus udah nyaman malah jadi game sampah lama lama",top up login too many request login kendala account hoyoverse daridulu lapor tanggap bagus nyaman sampah,Positive,Positive
Saya suka banget game play nya unik sedikit mirip dengan game sebelah tapi menurut saya ini lebih seru dan musik game nya seru banget 😍,suka play unik belah seru musik seru,Positive,Positive
scam 150xdraw,scam xdraw,Positive,Positive
Bikin pusing mode TV. Siapa yg ngide ini coba. Battlenya seru padahal. Bansosnya juga dikit.,bikin pusing mode tv ngide coba battlenya seru bansosnya dikit,Negative,Negative
"bagusss bangett scene battle juga bagus, latarnya tu benar-benar kek dunia komik bangett sukaaa (pls jan jadi game kikir)",bagus scene battle bagus latar benarbenar dunia komik suka pls kikir,Positive,Positive
"Saya setelah update 1.5 mengalami bug yang tidak jelas saat login ke akun zzz saya terdapat tulisan ""terlalu banyak permintaan,tolong di coba beberapa saat Nanti"" mohon segera di fiks",update alami bug login akun tulis permintaantolong coba fiks,Negative,Negative
"untuk developer, saya sangat menyukai game game ini karena gameplay, grafik dan alur cerita yang menarik, saya telah bermain dari awal season hingga dan sangat terhibur dengan game ini, tolong nanti update untuk kedepannya berikan fitur kelola ruang untuk memori dong biar engga terlalu memakan banyak penyimpanan karena patch update terbaru sangat besar, agar nantinya bisa terus bermain game ini kedepannya 😔🙏🏻 terimakasih",developer suka gameplay grafik alur cerita tarik main season hibur tolong update depan fitur kelola ruang memori biar makan simpan patch update baru main depan terimakasih,Negative,Negative
"Ga usah di tanya, the best pokoknya",the best pokok,Negative,Negative
my favorite game ever!,my favorite ever,Positive,Positive
game terseru untuk saat ini,seru,Positive,Positive
Bgus,bagus,Positive,Positive
mantaff win rate,mantap win rate,Positive,Positive
"Loh loh loh, muncul lagi di PlayStoreku, padahal kemarin tidak kompatible😂",loh loh loh muncul playstoreku kemarin kompatible,Negative,Positive
Gak bisa di hp gue,hp,Positive,Positive
karena banyak Tobrut baik hati lagi penyayang 😋,tobrut hati sayang,Negative,Negative
Foce close cuks wkwkwkwk 🤣🤣🤣,foce close cuks wkwkwkwk,Negative,Negative
Gameplay baik hanya saja selain karakter dan langit semua menjadi hitam,gameplay karakter langit hitam,Negative,Negative
"bagus tapi ada kendala pas mau login layarnya hitam (black screen) padahal jaringan bagus dan lancar saja,bikin orng kesal saja, padahal sudh unduh data pas ada File yg ukuran 100mb+ pas selesai unduh malah fc login ulang malah layar hitam terus",bagus kendala pas login layar hitam black screen jaring bagus lancar sajabikin kesal unduh data pas file ukur mbak pas selesai unduh fc login ulang layar hitam,Negative,Positive
Force close Mulu kalo klik menu gacha,force close mulu klik menu gacha,Negative,Negative
seru dan menarik,seru tarik,Positive,Positive
Masak apa nih chef? 😋,masak chef,Negative,Positive
menangin 50/50 gw woi ampas bat akun utama giliran akun ke dua malah gacor🥀🥀🥀🥀,menangin woi ampas akun utama gilir akun gacor,Negative,Negative
Game bagus akhirnya bisa diupdate juga game ini di Playstore.,bagus diupdate playstore,Positive,Positive
aku mau Ellen joe!!!,ellen joe,Positive,Positive
game bagus ada my bini Zhu Yuan. lebih baik dari pada game EA kikir🤭🤭🤭,bagus my bini zhu yuan kikir,Positive,Positive
Saat battle butuh koneksi internet? Padahal battle ga ngaruh juga kalo inet mati padahal.,battle butuh koneksi internet battle ngaruh inet mati,Negative,Negative
"Klo belum optimasi jgn realeas, memori masih banyk tp instal gk bisa memory penuh 👇👇👇👎👎👎👎👎",optimasi realeas memori banyk instal memory penuh,Negative,Negative
Ampas bnget Gacha nya :v,ampas gacha,Negative,Negative
I request a reset button for story mode because I'm stuck due to a bug. saya mohon sediakan tombol reset untuk mode cerita karena saya stuck karena bug,request reset button for story mode because im stuck due bug sedia tombol reset mode cerita stuck bug,Negative,Negative
"rate gacha kek anjing, pity 80an",rate gacha anjing pity an,Negative,Negative
Dibolehkan,boleh,Positive,Positive
"Optimize game nya di HP sangat buruk, gacha nya sangat buruk saya tidak pernah mendapatkan soft pity, saya sangat kecewa dengan game ini",optimize hp buruk gacha buruk soft pity kecewa,Negative,Negative
Game yang seru 😁,seru,Positive,Positive
mantap,mantap,Positive,Positive
cerita terlalu bertele tele di versi 2.5,cerita tele tele versi,Negative,Negative
TV nya di hapus 😭😭,tv hapus,Negative,Negative
"Gem nya bagus seru, gw suka bagian gemplaynya. Design nya dibilang bagus malah lebih wkwk. Setiap sisi banyak goncangan 😂. Tapi mines nya, gem nya berat bgt. Gw main di hp rog 2 suhu nya bisa sampe 43° jadi setrika hp gw ini mah. Kalo bisa sih mihoyo coba di optimalkan lgi bagian itu nya yg bikin gem nya berat. Rugi kalau gem ini rame tapi tidak semua hp yg bisa main. Padahal gem nya seru mata di manjakan goncangan"" yg bisa bikin ere*si :v",gem bagus seru suka gemplaynya design bilang bagus wkwk sisi goncangan mes gem berat hp rog suhu setrika hp mah mihoyo coba optimal bikin gem berat rugi gem rame hp gem seru manja goncangan bikin eresi,Positive,Positive
King,king,Positive,Positive
This developer is milking mf,this developer is milking maaf,Negative,Positive
"Versi sekarang kadang sering ngestuck di black screen padahal jaringan lancar spesifikasi smartphone juga mumpuni tapi sering kek gini, hal ini sering bikin saya rugi kuota karena harus hapus data game terus di download lagi",versi kadang ngestuck black screen jaring lancar spesifikasi smartphone mumpuni bikin rugi kuota hapus data download,Negative,Negative
boring puzzle tv,boring puzzle tv,Positive,Positive
"Jujur ya menurut gw update 17GB buat 1 versi aja tuh menurut gw too much bgt.. apalagi total size sebelumnya udh 29GB. Gw bukan berarti penyimpanan gw ga cukup atau apa tpi kayak ngotak dikit lah, setidaknya 17GB buat beberapa versi kedepan biar gausah download lagi, Ini 17 GB buat 1 versi aja💀",jujur update gb versi tuh too much total size gb simpan ngotak dikit gb versi depan biar download gb versi,Negative,Negative
"Game nya sepertinya bagus,tapi semoga aja lancar aja dimainkan di hp kentang gua🙂,ram 6 ,dimensity 6080👍",bagustapi moga lancar main hp kentang guaram dimensity,Negative,Negative
Ada terjadi bug di toko pas udah selesai tiba-tiba jadi bug,bug toko pas selesai tibatiba bug,Negative,Negative
gamenya seru tapi kurang mateng,seru mateng,Positive,Positive
fine,fine,Positive,Positive
ini game udah bagus cuma kurang optimisasi nya,bagus optimisasi,Positive,Positive
Mantap,mantap,Positive,Positive
"capek gacha gak ada hoki2nya, di spam hard pity mulu dari awal, genshin kikir aja masih sering soft pity, disini busettt da, hard pity terus, gak pernah soft pity pas gacha",capek gacha hoki spam hard pity mulu genshin kikir soft pity buset hard pity soft pity pas gacha,Negative,Negative
mantap,mantap,Positive,Positive
updatenya dipercepat👌👌,updatenya cepat,Negative,Negative
Story dan animasinya bagus👍,story animasi bagus,Positive,Positive
Game Boring bansos sedikit sudah main sampai level 25 masih boring parahnya lagi sistem gachanya ampas dikira serame saudaranya kali ini game mending solo leveling bansos bejibun gameplay seru gacha hoki terus event banyak!!! Sepertinya ini game gak bakalan bisa nyaingin saudaranya tau solo leveling uninstall aja sebelum terjebak di game kikir,boring bansos level boring parah sistem gachanya ampas serame saudara mending solo leveling bansos bejibun gameplay seru gacha hoki event nyaingin saudara tau solo leveling uninstall jebak kikir,Negative,Negative
I Love ZZZ,love,Positive,Positive
sangat seru untuk dimainkan 👍,seru main,Positive,Positive
Saya tidak bisa mendownload game ini,mendownload,Positive,Positive
"Dear developers, with respect, I hope in 1.6 the shining eyes will return when ulting on zzz characters again🙏🙏",dear developers with respect hope the shining eyes will return when ulting on characters again,Positive,Positive
"In my opinion, this is the best game after honkai star rail,dari grafik yang menarik, dan music yang dibawakan juga enak didengar, tapi seperti saat interaksi dengan npc diajak ngobrol kenapa npc tsb tidak berbalik badan dan menghadap ke kitanya, beda seperti di hsr",my opinion this is the best after honkai star raildari grafik tarik music bawa dengar interaksi npc ajak obrol npc balik badan hadap kita beda hsr,Negative,Positive
Horeeee,hore,Positive,Positive
Mantap semangat terus developer,mantap semangat developer,Positive,Positive
"i loved this game but, why i always got high pity? 😭",loved this but why always got high pity,Negative,Negative
"Gamenya kok agakkurang ya. Masih enak mainin genshin. Gameplaynya lebih mirip ke One Punch Man world namun lebih ramah ini. Solo leveling juga, cm lebih asik solo leveling. Ingat ya adick², ini bukan gamenya yang bermasalah. Spek hp minimal mainin game ini yaitu Snapdragon 888, Dimensity 1200, atau Kirin 990 ke atas. Yg hpnya dibawah spesifikasi diatas bakalan ada error, kluar sendiri, layar hitam, kadang cuma keliatan karakter doang. Jadi jangan nyalahin gamenya. Beli hp baru yg bagus ya.",agakkurang mainin genshin gameplaynya one punch man world ramah solo leveling asik solo leveling adick masalah spek hp minimal mainin snapdragon dimensity kirin hpnya bawah spesifikasi atas error layar hitam kadang karakter doang salah beli hp bagus,Negative,Negative
goo(n)d game,goond,Positive,Positive
Not bad,not bad,Negative,Negative
GAME KOK KEDIP KIRI,kedip kiri,Negative,Negative
Gacor kang,gacor kang,Positive,Positive
mau download malah perangkat anda tidak kompatibel dengan versi ini,download perangkat kompatibel versi,Positive,Positive
keseringan kalah rate off mana high pity lagi,sering kalah rate off high pity,Negative,Negative
"Dpt Ellen di 10 pull pertama,moga aja ngikut hi dan tidak jadi kikir v2.",ellen pull pertamamoga ngikut hi kikir,Positive,Positive
Belum kebuka fitur gacha nya semoga dapet zero11,buka fitur gacha moga zero,Negative,Negative
"Untuk update kali ini, jujur sangat mengesankan bagi saya. Tak sangka sudah setahun saya memainkan game ini. Pengalaman saya selama memainkan game ini bisa dibilang sangat-sangat positif. Gameplay, tema, dan atmosfer dari game ini cocok untuk saya yang suka game aksi, tapi juga santai. Game ini sangat ramah bagi pemain F2P. Selain dari hadiah, hampir semua karakter bahkan karakter rank A sekalipun memiliki potensi untuk menyelesaikan konten end game. Terimakasih, Hoyoverse. Sukses selalu.",update jujur kesan sangka tahun main alam main bilang sangatsangat positif gameplay tema atmosfer cocok suka aksi santai ramah main fp hadiah karakter karakter rank milik potensi selesai konten end terimakasih hoyoverse sukses,Positive,Negative
Game bagus,bagus,Positive,Positive
Love Hoyoverse ❤️❤️❤️,love hoyoverse,Positive,Positive
"Tolong tambahkan tombol skip pada semua dialog, agar langsung ke pilihan akhirnya saja",tolong tambah tombol skip dialog pilih,Negative,Negative
Burger Bangor 😋,burger bangor,Positive,Positive
Game isi gooner,isi gooner,Negative,Negative
Seru sih dari sisi mana pun bansos nya juga banyak tapi makan memory nya banyak banget,seru sisi bansos makan memory,Positive,Positive
"game rpg semi open paling seru menurut gw, top bintang 5",rpg semi open seru top bintang,Positive,Positive
Game bagus,bagus,Positive,Positive
"Hp kentang maksa main game berat, hp gak kuat malah nyalahin gamenya pula bocil2 lol",hp kentang maksa berat hp kuat salah bocil lol,Negative,Negative
"sumpah sekarang gak optimal banget sering banget lag sama frame drop tiba tiba ,pas paryy atau nge Dodge aja jadi susah karna ngelag.yah gimana ya patch sebelum 2.0 masih aman banget,enak juga pas battle.Tapi setelah nya malah gak optimal kali,udah di buat grafik nya low padahal.hmm Kalo karena hp gw di bilang udah kentang ,gua main game hoyo ada tiga cuy hsr,gi ok aja gua mainin yah walau set grafik medium .tapi zzz sekarang mlh makin drop moga aja di benerin hoyo salah satu fav selain hsr.",sumpah optimal lag frame drop pas paryy nge dodge susah ngelagyah patch aman bangetenak pas battletapi optimal kaliudah grafik low padahalhmm hp bilang kentang gua hoyo cuy hsrgi ok gua mainin set grafik medium drop moga benerin hoyo salah favorit hsr,Negative,Negative
bintang 5 karena udah bisa di download lagi 😁,bintang download,Positive,Positive
Gacor kang,gacor kang,Positive,Positive
Masih Enak di maenkan di poco x3 pro (awas matot),maenkan poco pro awas matot,Negative,Positive
"Dari awal game ampe sekarang, gacha w busuk mulu njer, selalu kalah 50/50 dan gitu di hard pity lagi, gk kek sodaranya yang lain, gacha enak-enak aja kadang bagus kadang ngak biasa, lah ini selalu kalah hard pity bikin males maen lagi njer. RNGnya parah dah ini '-')",gacha busuk mulu njer kalah hard pity sodaranya gacha enakenak kadang bagus kadang kalah hard pity bikin malas njer rngnya parah deh,Negative,Negative
"pengalaman yang menarik, game anime terbaik",alam tarik anime baik,Positive,Positive
Unduh datanya lama tapi aku mau download,unduh data download,Negative,Negative
Muak dengan Gameplay tv,muak gameplay tv,Negative,Positive
Good game,good,Positive,Positive
Good game,good,Positive,Positive
Makasih 685 Sudah main lancar Tpi kenapa di play store masih blm bisa download 🤔,terima kasih lancar play store download,Positive,Negative
"Setelah update frame drop sangat berantakan padahal semua sudah rendah, kemarin-kemarin sebelum update tidak mengalami seperti ini. Tolong segera diperbaiki untuk kenyamanan para player. Terimakasih",update frame drop beranta rendah kemarinkemarin update alami tolong baik nyaman player terimakasih,Negative,Positive
"gimana hoyo? apa sudah di acc kan permintaan saya tentang berkolaborasi dengan perusahaan besar lainnya? moonton, nintendo, dan sony? semoga bisa dilihat komentar saya dan di acc... terima kasih.",hoyo acc minta kolaborasi usaha moonton nintendo sony moga komentar acc terima kasih,Negative,Positive
developer tolong perbaiki bug touch ghost nya ini sangan mengganggu di game anda yg lain tidak ada terjadi touch ghost tapi di zzz sangat sering terjadi di even battle map maupun even pun terjadi tolong diperbaiki secepatnya,developer tolong baik bug touch ghost sangan ganggu touch ghost even battle map even tolong baik cepat,Negative,Negative
Game burik lagi login malah ngesetak,burik login ngesetak,Positive,Positive
Mana sprei gratisnya,sprei gratis,Positive,Positive
"game hoyo ke 4 yg ku mainkan, good",hoyo ku main good,Positive,Positive
udah bagus banget,bagus,Positive,Positive
"Jujur ini salah satu game terbaik yang pernah saya mainkan☺. Tapi saya juga heran dengan orang yang complain karena desain karakter yang tidak sesuai dengan harapan mereka, padahal karakternya aja belum rilis tapi udah diprotes ama dia😒. Orang kek gitu banyak maunya. Intinya game ini baguslah👍, cuman beberapa pemainnya ada yang banyak mau.",jujur salah baik main heran complain desain karakter sesuai harap karakter rilis protes mau inti bagus cuman main,Negative,Positive
GAME NYA BELUM OPTIMALNYA UNTUK HP KENTANG DI SOC DIMENSITY 6080 AJA KEWALAHAN CUK!!!,optimal hp kentang soc dimensity kewalahan cuk,Negative,Positive
"I hope this game can provide a better playing experience than the previous game (Genhsin) by providing a little kindness to players through more prizes than (Genshin) Come on, Mihoyo, you can definitely do it, I know, keep up the enthusiasm and don't hesitate to give kindness to Zzz players later. Thank you",hope this can provide better playing experience tahan the previous genhsin by providing little kindness players through more prizes tahan genshin come on mihoyo you can definitely know keep up the enthusiasm and dont hesitate give kindness zzz players later thank you,Negative,Negative
Animasinya hd,animasi hd,Positive,Positive
"Instal gamenya 17GB ????? Bintang 3 dulu yah, HP KENTANG DI LARANG DOWNLOAD !",instal gb bintang hp kentang larang download,Negative,Negative
"Game ngantuk zzz Saran saya aja untuk mode tv itu dibikin mini game aja, masuk dungeon pengen gebuk2 musuh malah dikasih puzzle, boring lagi",ngantuk saran mode tv bikin mini dungeon pengin gebuk musuh kasih puzzle boring,Negative,Negative
"Secara keseluruhan game ini cukup bagus buat yang mau pake device mobile bisa fan juga maininnya ""hp kalian juga harus support operasi system yang di minta game-ya"" Untuk saya sendiri fun banget mainin game ini secara ya device saya mumpuni untuk memainkannya. Bisa jadi catatan buat HOYOVERSE kualitas hp yang suppor main game-nya agak diturunkan degan performa yang sama (kalo ini di dengan asli game baik kalian) 🙏🙏",bagus pakai device mobile fan maininnya hp support operasi system gameya fun mainin device mumpuni main catat hoyoverse kualitas hp suppor turun degan performa asli,Positive,Positive
"game nya sangat bagus, tapi tolong. chipset dimensity 7025 milik saya sudah tidak sanggup menanggung game ini 😭",bagus tolong chipset dimensity milik sanggup tanggung,Positive,Positive
tolong banyakin karakter cowok ya,tolong banyak karakter cowok,Negative,Negative
"Kenapa saat baru mulai main background sekitar gelap semua, semoga cepat di perbaiki",background gelap moga cepat baik,Negative,Negative
"Fine fine aja, mines ini apa watashi aj yg ngerasain kalo ni game makan baterainya banyak y😁",fine fine mes watashi rasai makan baterai,Positive,Negative
hard pity buat dapetin karakter nya 🥺🥺🥺,hard pity karakter,Positive,Positive
good,good,Positive,Positive
Game sering force close. Saat login hampir selalu berhenti di loading 75% sampai 95% lalu keluar sendiri. Saat bermain juga sering tiba-tiba force close dan ini sangat mengganggu. Padahal spesifikasi HP saya sudah bagus dan seharusnya kuat menjalankan game ini. Mohon segera diperbaiki dan dioptimalkan karena masalah ini bikin pengalaman bermain jadi tidak nyaman.,force close login henti loading main tibatiba force close ganggu spesifikasi hp bagus kuat jalan baik optimal bikin alam main nyaman,Negative,Negative
tidak ramah lag berat binatang 1,ramah lag berat binatang,Positive,Positive
setelah update 2.5 saya tidak bisa login ke game. terjadi Force Close aplikasi nya tolong di perbaiki. astaga,update login force close aplikasi tolong baik astaga,Negative,Negative
aku suka game nya,suka,Positive,Positive
shiyu defense 2.5 anjrit... dev blunder. malah kesannya pay to win. gimana nasib f2p new player kalo difficulty nya begini...?,shiyu defense anjrit dev blunder kesan pay win nasib fp new player difficulty,Positive,Positive
mantap render susu nya,mantap render susu,Positive,Positive
"Merasa keren pas main,😈",keren pas,Positive,Positive
amazing game,amazing,Positive,Positive
"Gamenya bagus , mudah Pity yg bagus setelah 90 spin lebih",bagus mudah pity bagus spin,Positive,Positive
i love it but it didnt support my phone,love but didnt support my phone,Positive,Positive
"BUG BUAT INFINIX NOTE 40 PRO 5G PLUS DIMENSITY 7020 8+8/256 OS 15.1.2.127 DEVNYA TEMBOK KAGAK DI BENERIN"" MAINTENANCENYA AMATIRAN DEV 1BILLION TP UDAH KEK DEV KECIL OPTIMALISASI AMPAS BGT KALAH SAMA DEV LAIN YG PENDAPATAN DIBAWAH HOYO 4 PATCH GW TUNGGU"" MASIH GK DIBENERIN GW UNINSTAL AJA DAH BUAT PLAYER YG MAU MAIN INI GAME MENDING JANGAN KALO DEVICE LU MID KE BAWAH AUTO BANYAK BANGET BUG AMPAS",bug infinix note pro plus dimensity os devnya tembok kagak benerin maintenancenya amatir dev billion dev optimalisasi ampas kalah dev dapat bawah hoyo patch tunggu dibenerin uninstal deh player mending device mid auto bug ampas,Negative,Negative
"game nya bagus, gameplay nya simple mudah buat yg baru main",bagus gameplay simple mudah,Positive,Positive
gw sudah mendapatkan miyabi,miyabi,Positive,Positive
Saat konfigurasi data setelah data memuat selalu crash dan keluar sendiri mohon untuk segera di perbaiki,konfigurasi data data muat crash baik,Negative,Negative
terimakasih game baik...,terimakasih,Positive,Positive
Uwoogh,uwoogh,Positive,Positive
"Lumayan buat waktu luang, Meskipun farm nya boros bangat Battery. Gaada masalah sih, Cuman. kenapa setiap kalah, selalu dapat KOLEGA ( Karakter Najis ).",lumayan waktu luang farm boros battery cuman kalah kolega karakter najis,Negative,Negative
Akh!!,akh,Positive,Positive
ga ngotak njr 50 GB buat hp doang,ngotak njr gb hp doang,Negative,Negative
bansos nya banyakin,bansos banyak,Negative,Negative
"Mari kita coba dlu game nya , muda2han cocok game nya sama saya.",mari coba mudah cocok,Negative,Negative
seru,seru,Positive,Positive
Overall semua nya bagus gacha mayan (walau kalah rate of dpt furry) tapi untuk audionya sedikit kurang jelas seperti ada yang menghalangi speaker suaranya mendem dah itu doang si,overall bagus gacha lumayan kalah rate of furry audio halang speaker suara mendem deh doang,Negative,Negative
Borrrriiiinnnggg,boring,Positive,Positive
"secara visual bagus sekali dan gameplay yang menarik tapi untuk gacha sulit sekali mendapatkan Hero yang bagus, tolong di tingkatkan lagi rate gachanya",visual bagus gameplay tarik gacha sulit hero bagus tolong tingkat rate gachanya,Positive,Positive
game bagus cuman rate gacha nya parah dimohon untuk mempermudah player supaya tidak terlalu stress karena gachanya slalu ampas,bagus cuman rate gacha parah mohon mudah player stres gachanya ampas,Negative,Negative
"Rog 7 sering FS, cirihas game baru sih wkwkw",rog fs cirihas wkwkw,Positive,Positive
