Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
"Puas... Main di Poco X6 pro gasss... Pakai kipas pendingin, tidak ada frame drop...",puas poco pro gas pakai kipas dingin frame drop,Negative,Negative
"its a good game, just need a little optimization",its good just need little optimization,Positive,Positive
salah satu game terbaik dari mihoyo,salah baik mihoyo,Negative,Positive
Game terbaik hoyo untuk sekarang,baik hoyo,Positive,Positive
Biasanya saya kurang suka game online. Tapi pengecualian untuk game ini. Mungkin untuk plot ceritanya dibuat lebih matang agar tidak banyak plot hole,suka online kecuali plot cerita matang plot hole,Negative,Positive
"For now, I'll give it five stars because the game play will be really good with the gacha animation, even though it can only be played tomorrow, 07/04/2024 at 10:00 Thursday. BTW, for those who want to play this game, I recommend a ROM of 128GB and above, because 64GB is not enough for playing heavy games like this. You know what size Hoyoverse's game is. Also, the minimum chipset is Snapdragon 680 octa core so that the game runs smoothly even though the graphics are smooth.",for now ill give five stars because the play will be really good with the gacha animation even though can only be played tomorrow at thursday btw for those who want play this recommend rom of gb and above because gb is not enough for playing heavy games like this you know what size hoyoverses is also the minimum chipset is snapdragon octa core sok that the runs smoothly even though the graphics are smooth,Positive,Negative
"Kikir,rate off mlu asw",kikirrate off melulu asw,Negative,Negative
"game terbaik, seru, story bagus",baik seru story bagus,Positive,Positive
"yeah selamat anniversary yang ke satu!!! moga makin baik lagi developernya kepada para Player kali aja sistem gachanya dibaikin dikit biar kaya honkai impact aja 90 pull ga ada rate off pasti dapet, soalnya gachaku selalu rate off dah gitu kalah mulu lagi iri banget liat yang pada share gachanya banyak yang ijo ga tau mereka adil atau bayar apa banyak yang make mod(cheater) mungkin",yeah selamat anniversary moga developer player sistem gachanya dibaikin dikit biar honkai impact pull rate off gachaku rate off deh kalah mulu iri share gachanya ijo tau adil bayar pakai modcheater,Negative,Negative
"Gamenya bagus strorynya juga bagus baget dah , walaupun gacha seret , dan bansosnya gak semua langsung di kasih recomendah mainnya",bagus strorynya bagus deh gacha seret bansosnya kasih recomendah main,Positive,Negative
"Untuk Hoyoverse, Terima kasih banyak karena sudah memberikan subtitle ID untuk game nya❤ semoga ZZZ selalu konsisten dan selalu memberikan story, fitur dan ide menarik dalam pengembangan game nya😁👍, Sukses selalu untuk Hoyoverse dan Terima kasih atas kerja keras nya🔥😁😍👍",hoyoverse terima kasih subtitle id moga konsisten story fitur ide tarik kembang sukses hoyoverse terima kasih keras,Positive,Positive
Lama loading nya,loading,Negative,Negative
"Ini gak tau hp akunya yang eror atau emang dari sana nya server lagi nge lag pas update 2.0, di tengah pertarungan suka nge pause sendiri, pas mau nge pull aja suka keluar sendiri, bagi aku update ini memuaskan ya soalnya hadiahnya juga banyak banget cuman jadi sering suka nge bug, tolong perbaiki lagi ya bug di game nya, terimakasii",tau hp aku eror server nge lag pas update tengah tarung suka nge pause pas nge pull suka update muas hadiah cuman suka nge bug tolong baik bug terimakasii,Negative,Negative
"Seneng sih EMG sama update ini, tapi sayang banget keknya sekarang makin berat banget, main shiyu def malah ngehang dan force close, akhirnya harus diulang lagi Dari awal.. device padahal proper",senang update sayang kayak berat shiyu def ngehang force close ulang device proper,Negative,Negative
sistem gachanya tolol selalu hard pity giliran dapet malah char/wp dri banner standar,sistem gachanya tolol hard pity gilir charwp banner standar,Negative,Negative
kapan Helio g81 ku ini normal saat memainkan game ini,hio ku normal main,Negative,Negative
"sedih sih karena diberlakukan dua kali verifikasi karena handphone/device baru padhal disatu akun cuman tertaut satu email dan ngga ada aktifin sebelumnya fitur dua verifikasi dua email, dan pada akhirnya Handphone/device sebelumnya rusak jadinya ngga bisa masuk lagi karena lupa email yang yang tertaut satunya karna dua kali verifikasi dah lah hilang akun jadi malas main lagi huuft :(",sedih laku verifikasi handphonedevice padhal satu akun cuman taut email aktifin fitur verifikasi email handphonedevice rusak lupa email taut satu verifikasi deh hilang akun malas huuft,Negative,Negative
Rate nya terlalu ampas. Game membosankan. Khusus nya yang pas di pc gambar kotak2,rate ampas bosan pas pc gambar kotak,Negative,Negative
update cuma buat gondal gandul doang,update gondal gandul doang,Negative,Negative
Game ya sangat terasa baru untuk saya... amazing,amazing,Positive,Positive
"Game nya bagus, penuh warna dan yg paling terbaik ada fitur skip cerita",bagus penuh warna baik fitur skip cerita,Positive,Positive
SHITTTTT TRASH GACHAAAAA!!!!,shit trash gacha,Positive,Positive
gilak Yi Xuan cantik bangettt auhhhhhhhhhhhhhhhhhhhhh,gila yi xuan cantik auh,Negative,Negative
Optimalisasi lagi aja untuk device mobile soalnya terlalu lag mau rata kanan/rata kiri padahal device uda requirement bukan minimum lagi,optimalisasi device mobile lag rata kananrata kiri device requirement minimum,Negative,Negative
Boring bet msih mending honkai 😌,boring mending honkai,Negative,Negative
Knp hp redmi tidak bisa mainkan zzz pada hal ada di play store tolong perbaiki biar bisa mainkan zzz nya ini.,hp redmi main play store tolong baik biar main,Negative,Negative
Let's go,lets go,Positive,Positive
terimakasih game baik Zhu Yuan Saia M6,terimakasih zhu yuan saia,Positive,Positive
"makasih zzz bansosnya,cool",terima kasih bansosnyacool,Positive,Positive
game pelit dan terlalu pay to win,pelit pay win,Negative,Negative
"best hoyoverse game, easy to understand the story, and easier to upgrade the characters. unlike genshin.",best hoyoverse easy understand the story and easier upgrade the characters unlike genshin,Positive,Positive
"[tapi grafik fullmax dihp gua masi buriqk tapi mungkin karna settingan cuma sampe hd doang/resolusi hp gua yg 4k?] Ini game mihoyo terberat dari spek yg diminta jadi wajar klo ada yg force close, black screen/stuck load. Klo low spek sadar diri, dari jaman genshin v1.0 ngeluh berat tapi ga mau ganti device, ya ga usah maen, maen roblok gih biar makin goooob🤣",grafik fullmax dihp gua buriqk settingan hd doangresolusi hp gua mihoyo berat spek wajar force close black screenstuck load low spek sadar jaman genshin ngeluh berat ganti device roblok gih biar gob,Negative,Negative
Mantap seru coyy,mantap seru coyy,Positive,Positive
another game boring :(,another boring,Negative,Negative
mantap,mantap,Positive,Positive
Mantap,mantap,Positive,Positive
180 pull dapet cuma 1 B5 itu juga pitty wkwkwkwk Gesek2..... Klo mau dapet B5,pull pitty wkwkwkwk gesek,Negative,Negative
"Wahai orang-orang yg IQnya rendah, sebelum memainkan game ini tolong dibaca dulu untuk spek yg dibutuhkan dan kapan game ini dibuka servernya",orangorang iqnya rendah main tolong baca spek butuh buka servernya,Negative,Negative
Get 180 pulls for free harusnya di awal2 maen lgsung dikasih tanpa usaha. Klo harus farming dulu sampe end game ya itu namanya bukan free. Gamenya bagus dan perfect cuma sy paling benci pembohong!,get pulls for free kasih usaha farming end nama free bagus perfect benci bohong,Negative,Positive
bagus,bagus,Positive,Positive
Dari awal main kalah rate off mulu,kalah rate off mulu,Negative,Negative
"untuk sekarang bisa dibilang bagus, cuma bermasalah di cerita dikit karena kalau end game rasanya lumayan hampa. tapi sejauh ini, zzz game yang bisa dienjoy sama para pemainnya, lumayan f2p juga",bilang bagus masalah cerita dikit end lumayan hampa dienjoy main lumayan fp,Negative,Negative
astagaaa abis update bugnyaaaa,astaga habis update bugnya,Negative,Negative
Gamenya mantap meskipun chipset yg sy pake demensity 8050 lumayan lancar,mantap chipset pakai demensity lumayan lancar,Positive,Positive
"Dari segi Map, karakter, grapic game, gemplay, story, button sangat bagus. Dari segi event cukup bagus bancosnya banyak dan sangat ramah di mainkan untuk Free To Play Hadiahnya 👍 Untuk daily login cukup login 3 menit beres 👍 tolong eventnya di perbanyak lagi apalagi event di hollow zero 👍",segi map karakter grapic gemplay story button bagus segi event bagus bancosnya ramah main free play hadiah daily login login menit beres tolong eventnya banyak event hollow zero,Negative,Negative
"Masukan aja untuk devlop, segera launching karakter dengan Gauntlet ( dengan pukulan tangan) atau martial art, semua orang suka karakter ini dan buat dengan karakter laki laki",masuk devlop launching karakter gauntlet pukul tangan martial art suka karakter karakter laki laki,Negative,Negative
ini game tidak pelit 😃,pelit,Negative,Negative
scam,scam,Positive,Positive
terimakasih hoyoverse telah mewangikan gacha gw🥰,terimakasih hoyoverse wangi gacha,Positive,Positive
Nice game hoyo😙,nice hoyo,Positive,Positive
"Mantap, cocok buat orang yang suka game dengan ciri khas hoyoverse tetapi tidak terlalu grinding. Masih bisa lah di nikmati secara casual tanpa hardplay, battle nya menarik dengan kombo kombo ex skill dan ultimate. Story juga bagus, ya kalau story sih sudah jagonya hoyoverse, keren dengan gaya tersendiri.",mantap cocok suka ciri khas hoyoverse grinding nikmat casual hardplay battle tarik kombo kombo ex skill ultimate story bagus story jago hoyoverse keren gaya sendiri,Positive,Positive
"terbaik dah, banyak sekali bansos dan ramah f2p. semoga game ini selalu memperdulikan playernya dan selalu mendengarkan pendapat playernya",baik deh bansos ramah fp moga duli playernya dengar dapat playernya,Positive,Positive
"gameplay nya bagus sekali karakter nya juga aduhai dan juga npc nya,tapi serta di update 2.0 baynk bug nya",gameplay bagus karakter aduhai npc nyatapi update baynk bug,Negative,Negative
tidak bisa login ke akun saya. saya login menggunakan akun goggle saya tapi verifikasi googlenya di email orang lain,login akun login akun goggle verifikasi googlenya email,Positive,Positive
Frame drop,frame drop,Negative,Negative
Mantap sekali,mantap,Positive,Positive
Good game hoyoverse,good hoyoverse,Positive,Positive
I'm so excited for this game,im sok excited for this,Negative,Positive
"game yang sangat bagus dari story nya grafik nya dan gameplay yang seru,walaupun tiap update tiba tiba ngelag Mulu ya mungkin karna device ku itel p55 5g ya its ok aku paham, thanks buat hoyo verse",bagus story grafik gameplay seruwalaupun update ngelag mulu device ku itel its ok paham thanks hoyo verse,Positive,Negative
Gak tau kenapa mihoyo disetiap gamenya gak pernah mau ngasih kebebasan buat playernya ngecustom layout hud tombol.padahal letak jari tiap orang gak sama loh.main genshin udah 3 tahun sampek skrg tiap main masih sering salah pencet cuma karna posisi tombol yg gak cocok sama ukuran jari aja.hal hal kecil kek gini gak pernah diperhatiin dev trus devnya ngapain aja.bikin game yaudah bikin doang tp kenyamanan playernya kayak gak pernah dipikirin,tau mihoyo tiap asih bebas playernya ngecustom layout hud tombolpadahal letak jari lohmain genshin tahun salah pencet posisi tombol cocok ukur jari ajahal diperhatiin dev devnya ajabikin yaudah bikin doang nyaman playernya pikir,Negative,Negative
"Gamenya bagus, kualitas visualnya juga bagus, musiknya lumayan. tapi setelah update terbaru 2.5 gamenya jadi lebih sering forced closed, butuh 2 kali bahkan 3 percobaan cuman buat login doang, padahal di versi sebelumnya aman aman aja. tolong segera diperbaiki",bagus kualitas visual bagus musik lumayan update baru forced closed butuh coba cuman login doang versi aman aman tolong baik,Negative,Negative
"bad female design, they ruin my sunbringer :(",bad female design they ruin my sunbringer,Negative,Negative
story getting boring...,story getting boring,Positive,Negative
Love ittt,love,Positive,Positive
"rumah yg nyaman, teman yg baik, apel yg segar, itu adalah zenless zone zero 🍃",rumah nyaman teman apel segar zenless zone zero,Positive,Negative
Gamenya keren grafik mantap mekanismenya seru gemplay fun karakternya mantap,keren grafik mantap mekanisme seru gemplay fun karakter mantap,Positive,Positive
udah setahun gw maen nih game gw player f2p kalo gacha ampas mulu njirr parah udah muak gw ini terakhir kali maen nih game,tahun player fp gacha ampas mulu anjir parah muak,Negative,Negative
Seru kuy,seru yuk,Positive,Positive
Absolute cinema ✋😐🤚,absolute cema,Negative,Negative
mengapa optimalisasi untuk handpone saya tidak kunjung membaik? Padahal di HP dulu poco m5s walaupun patah-patah tapi gak sampai force close. Tolong perbaiki Hoyoverse,optimalisasi handpone kunjung baik hp poco patahpatah force close tolong baik hoyoverse,Negative,Negative
"sejak update pas main sering keluar sendiri, frame drop, lag parah , mohon di optimalkan dulu,",update pas frame drop lag parah optimal,Negative,Negative
perangkat tidak kontiable 🗿,perangkat kontiable,Positive,Positive
dulu gamenya tidak bisa di mainkan karena tidak kompatibel sekarang sudah bisa tapi ada beberapa masalah berupa bug bayangan yang menutup wajah tapi tidak terlalu hitam jadi tidak di permasalahkan dan permainan masih bisa di mainkan dengan lancar sekarang bug bayangan yang menutup seluruh wajah sudah teratasi tetapi selalu layar handphone saya freeze di gamenya dan tidak bisa lanjut bertarung itu membuat saya gagal menjalankan misinya tolong di perbaiki segera,main kompatibel bug bayang tutup wajah hitam masalah main main lancar bug bayang tutup wajah atas layar handphone freeze tarung gagal jalan misi tolong baik,Negative,Negative
"aku suka jiggle efeknya hoyo mantap, kerja bagus",suka jiggle efek hoyo mantap bagus,Positive,Positive
"Salah satu game hoyo yg gw suka selain hsr, gameplay nya seru BANGET, musik dalam game juga bikin gw betah, story game ini absolute cinema-ada bagian yg lucu dan serius jdi nya gk ngebosenin, cutscene keren gila, animasi karakter smooth parah, translate bahasa indonya gaul dan gk kaku😹. Kekurangannya game ini cukup berat, terkadang ada framedrop pas lawan musuh jdinya mengurangi pengalaman dalam bermain, apa solusinya klo fps drop? Upgrade hp🗿",salah hoyo suka hsr gameplay seru musik bikin betah story absolute cinemaada lucu serius ngebosenin cutscene keren gila animasi karakter smooth parah translate bahasa indonya gaul kaku kurang berat terkadang framedrop pas lawan musuh jdinya kurang alam main solusi fps drop upgrade hp,Negative,Negative
game nya bavus bgt ya tapi rada bgelek aja sih,bavus rada bgelek,Positive,Positive
Mantap udah kompatibel sekarang,mantap kompatibel,Positive,Positive
solid tapi lag nya parah bet,solid lag parah,Negative,Negative
game nya sudah bagus tapi kadang suka ada leg dikit mungkin device saya yang Ttdk terlalu bagus tapi saya tetap enjoy main nya,bagus kadang suka leg dikit device ttdk bagus enjoy,Positive,Positive
keren,keren,Positive,Positive
"saya suka game ini karna dada nya goyang goyang Ama bagian belakang nya, apalagi pake karakter kek Jane doe beh SEGAR 🐺🐺🐺🐺",suka dada goyang goyang pakai karakter jane doe beh segar,Negative,Positive
KEREN,keren,Positive,Positive
Game nya bagus tapi loding nya lama Tolong diperbaiki,bagus loding tolong baik,Positive,Positive
setelah update V2.0 malah eror ga bisa masuk. katanya storage penuh padahal storage masih banyak....,update eror storage penuh storage,Negative,Negative
Stutter Mulu Lah,stutter mulu,Negative,Negative
Im short on materials...,im short on materials,Positive,Positive
fix ur design bru,fix ur design,Positive,Positive
"sayang bgt susah buat mapping, pake gamepad gak kebacaa",sayang susah mapping pakai gamepad kebacaa,Negative,Negative
belum optimal di device ku,optimal device ku,Positive,Positive
losing 75:25 twice in a row is super impressive,losing twice row is super impressive,Negative,Positive
GAME GILAA SIH KLO HP KENTANG JNGN MAIN,gila hp kentang,Negative,Negative
"sering freeze terus force close, banyak bug black screen",freeze force close bug black screen,Negative,Negative
Rate karakter lebih susah dari game hoyoverse lainnya,rate karakter susah hoyoverse,Negative,Negative
krennn,keren,Positive,Positive
seru banget dengan alur cerita nya,seru alur cerita,Negative,Negative
bagus,bagus,Positive,Positive
mantul,mantul,Positive,Negative
"RNG gacha di game ini sangat busuk, menyiapkan 25K polychorme hanya untuk mendapatkan karakter saja, selalu dapet rate off dan pity sangat tinggi di setiap versi. Saya bermain dari awal versi dan gacha saya selalu buruk dan saya sangat kecewa sekali tidak ada rasa yang menyenangkan bermain game ini. keinginan untuk mendapatkan w-engine signature tidak pernah terlaksana karena polychorme sudah habis duluan karena gacha karakter yang terlalu mahal untuk di dapat.",rng gacha busuk polychorme karakter rate off pity tinggi versi main versi gacha buruk kecewa senang main wengine signature laksana polychorme habis duluan gacha karakter mahal,Negative,Negative
"Bug masih banyak buat hp mid range,giliran gini aja pada bintang 4,klo ngasih komplain itu to the point sekalian ga ush nanggung,terus loading juga kelamaan,sekelas unity masa ga bisa,sayang banget nih fandom public enemy",bug hp mid rangegiliran bintang asih komplain the point nanggungterus loading kelamaansekelas unity bisasayang fandom public enemy,Negative,Negative
Frame drop terus bikin main patah patah,frame drop bikin patah patah,Negative,Negative
Terima kasih game baik,terima kasih,Positive,Positive
tolong kembalikan design sunbringer,tolong kembali design sunbringer,Negative,Negative
tolong keluarkan banner Ellen Joe lagi nnti saya borong semuanya,tolong keluar banner ellen joe borong,Negative,Negative
"mantap, main lagi karna hp dah sanggup langsung dikasih karakter seed + senjatanya 👍 padahal masih pemula",mantap hp deh sanggup kasih karakter seed senjata mula,Positive,Positive
masih belum bisa untuk main. saya sudah download data sebesar 17Gb dengan bonus 700Mb untuk vo Jepang nya. namun saat rendering shaders kenapa malah force close sendiri?,download data gb bonus mbak vo jepang rendering shaders force close,Negative,Negative
"Gameplay nya udh the best buat device menengah,tapi kalo mau kualitas high emng perlu dibandingkan Ama hp spek atas jadi untuk story game nya juga oke not bad,untuk saran jangan terlalu maen lama2 itu ngebuat hp ngedrop(kalo make grafis high+60fps)pokoknya rata kanan lah(tergantung devicenya kuat ap gk) jadi thanks bet game ZZZ approve kali Yo!!",gameplay the best device menengahtapi kualitas high banding hp spek story oke not baduntuk saran ngebuat hp ngedropkalo pakai grafis highfpspokoknya rata kanan lahtergantung devicenya kuat thanks approve,Positive,Positive
Akhirnya ZZZ memberikan banyak hadiah hanya pity untuk gacha mendapatkan karakter nya susah.,hadiah pity gacha karakter susah,Negative,Negative
best game,best,Positive,Positive
Please ini gak mau masuk gua langsung download pas keluar mana gak bisa masuk,please gua download pas,Negative,Negative
"Gw tarik rating B5 gw, makin kesini update makin g jelas yang tadinya snap870 kuat malah jadi berat bukanya ngoptimalin game nya malah di bikin jadi berat, dasar Dev kikir",tarik rating kesini update snap kuat berat buka ngoptimalin bikin berat dasar dev kikir,Negative,Negative
"game dengan seni desain grafis yang sangat bagus, saya pribadi sangat menyukai hal apapun didalam game ini (kecuali sesuatu fan service yg berlebihan)",seni desain grafis bagus pribadi suka apa dalam kecuali fan service,Positive,Positive
Gem ny mantap bagus njalanin quest ny sampai ketiduran ini gem gacor bgt,gem mantap bagus njalanin quest tidur gem gacor,Positive,Positive
Game nya bagus tapi saat masuk ke dalam game kok gak bisa login layar nya cuma hitam tolong ya developer di perbaiki lagi,bagus login layar hitam tolong developer baik,Negative,Negative
"Oke untuk optimalisasi Grafik, taoi harus seimbang juga, masa iya hp poco x7 pro keluaran kemarin ngelag banget? duhai",oke optimalisasi grafik taoi imbang iya hp poco pro keluar kemarin ngelag duhai,Negative,Negative
"Setelah update 1.3 grafik jadi ngebug, muncul cahaya Biru itu sangat menggangu 😠😡",update grafik ngebug muncul cahaya biru menggangu,Negative,Negative
"sangat seru, aku berharap aku bisa memainkannya lagi",seru harap main,Positive,Positive
"Game nya sudah bagus tapi ,jika sudah level 40 bingung mau ngapain lagi tolong cepat update ya min",bagus level bingung tolong cepat update min,Negative,Negative
Pokokny bagus,pokokny bagus,Positive,Positive
"mekanik gameplay bagus, story unik, design cantik, lumayan ringan, tapi sayang rate gachany ampas mampus. bayangin buang-buang 80 pull lebih cuma buat karakter standar sialan",mekanik gameplay bagus story unik design cantik lumayan ringan sayang rate gachany ampas mampus bayang buangbuang pull karakter standar sial,Negative,Negative
Game stuk tidak bisa di mainkan,stuk main,Negative,Negative
Moga teori bintang lima dapet Zhu Yuan,moga teori bintang zhu yuan,Positive,Positive
Game play nya sangat mantap,play mantap,Positive,Positive
Gamenya bagus kok lancar bagi yang kena masalah gitu ingat game ini butuh spesifikasi tinggi malah nyalahin gamenya aduh,bagus lancar butuh spesifikasi tinggi salah aduh,Negative,Negative
"Proses login in game lama, internet, sinyal lancar. Gtau yahh knp bisa lama bangett, ga yg ini ga yg satunya proses log in game lama sekali, i know itu sepadan saat sudah masuk in game, tp knpa harus lama sekalii???, huhh sabar sabar.",proses login internet sinyal lancar tau satu proses log know padan huhh sabar sabar,Positive,Negative
dari segi game play nya seru cuma minta tambahin event nya aja.sama di lancarin lagi game nya.kadang kadang sering kekuar sendiri,segi play seru tambah event ajasama lancarin nyakadang kadang kuar,Positive,Positive
"min saya pemain baru gak bisa masuk server ,"" penghubung ke server melebihin batas waktu "" gitu terus dari tadi sudah satu jam saya coba login gak bisa mohon bantuanya",min main server hubung server lebih batas waktu jam coba login bantuanya,Negative,Negative
gua main di PC sih tapi ini ⭐5 hahaha,gua pc hahaha,Negative,Positive
"Pertama kali bener bener suka game gacha dari hoyo,combat style dan puzzle style nya luar biasa",suka gacha hoyocombat style puzzle style,Positive,Positive
Bagus dan uninstall,bagus uninstall,Positive,Positive
mantab,mantab,Positive,Positive
tidak bisa di downnload,downnload,Positive,Positive
"Donwload data 17gb dan compile shaders ✅ ,tetapi saat mau enter in game selalu force close setelah menyentuh 79% ke atas, aku curiga ini gara gara memory leak nya ke gedean",donwload data gb compile shaders enter force close sentuh curiga gara gara memory leak gede,Negative,Negative
Game mobile dan pc yang beda dari yang lain mulai dari sistem defense dan attack nya pokoknya felling nya game pc banget meski mainnya di mobile 😅,mobile pc beda sistem defense attack pokok felling pc main mobile,Negative,Negative
Terimakasih Game Baik.,terimakasih,Positive,Positive
(sebuah Keinginan) pada Anniversary yang akan datang Aku Berharap Hoyo Merilis Swimsuit Miyabi mengingat Fanbasenya yang Besar Suit ini Bisa Jadi Uang tambahan untuk pengembangan Lore/ZZZ yang akan datang,anniversary harap hoyo rilis swimsuit miyabi fanbasenya suit uang tambah kembang lorez,Positive,Positive
"untuk saat ini sangat bagus gamenya , tapi saya berharap kedepannya ada konten end game baru , supaya ketika konten habis masih ada yang bisa dikerjakan terima kasih",bagus harap depan konten end konten habis terima kasih,Negative,Negative
jujur yang paling bagus di ini game itu gameplay doang jeleknya dari cerita yang terlalu mudah untuk ditebak dan latar tempat yang biasa saja. point penting yang saya tidak suka adalah MC utama yang kakak beradik dengan pekerjaan proxy tapi banyak bener karakter yang lengket ke MC yang menurut ku itu tidak logis tidak seperti genshin dan Hsr yang MC memang berpetualang untuk membangun koneksi,jujur bagus gameplay doang jelek cerita mudah tebak latar point suka mc utama kakak adik kerja proxy karakter lengket mc ku logis genshin hsr mc tualang bangun koneksi,Negative,Negative
best Gooner game,best gooner,Positive,Positive
Mantap gameplaynya cuma kurang suka modelan TVnya aja sisanya oke sih,mantap gameplaynya suka model tvnya sisa oke,Positive,Positive
Mirip mirip gensin campur honkai impact dari gacha kaya gensin pelit tapi not bad udah biasa cuman kalo bisa banyakin gratisan dikit lah,gensin campur honkai impact gacha gensin pelit not bad cuman banyak gratis dikit,Negative,Negative
"Grafik gak ada masalah, masalah nya cuma fitur TV tabung nya menggangu bikin ngantuk",grafik fitur tv tabung menggangu bikin ngantuk,Positive,Negative
very laggy for mobile,very laggy for mobile,Positive,Positive
Ga di instal ajg,instal ajg,Positive,Positive
Fitur gacha yang bagus,fitur gacha bagus,Positive,Positive
"Tanpa adanya fitur tv, game ini terasa seperti game AAA biasa yang membosankan😮‍💨🥱",fitur tv bosan,Positive,Positive
"STORY GOAT,KARAKTER AUTO KLAIM,RECOIL JANGAN DITANYA,BANSOS APALAGI.good job hoyo",story goatkarakter auto klaimrecoil ditanyabansos apalagigood job hoyo,Positive,Positive
Saya suka memainkannya walaupun device panas,suka main device panas,Negative,Negative
game ngantuk,ngantuk,Negative,Negative
"force close mulu padahal spesifikasi sudah di atas rekomendasi, game gagal 🤢",force close mulu spesifikasi rekomendasi gagal,Negative,Negative
bisa di kasih lebih ringan lagi kah nih game .. main di snap 860 harus nya masih bisa lah yah .. baru sering for close juga nih game ..,kasih ringan kah snap for close,Negative,Negative
"Secara keseluruhan sangat worth it main game ini, saya sangat suka mulai dari nuansa urbannya ditambah style dan gaya bertarung yang modern dan kekinian, saya berharap game ini masih bisa terus dikembangkan, meskipun memang berat untuk dimainkan di mobile tapi tetap bagus.",worth suka nuansa urban tambah style gaya tarung modern kini harap kembang berat main mobile bagus,Positive,Positive
Game Ngantuk,ngantuk,Negative,Negative
"Animasi ketika battle terlalu lama dan terkesan terlalu lebay sehingga mengganggu ketika battle, beberapa animasinya gak bisa di cancel sehingga gampang di hit musuh apalagi yang sekali hit langsung mati, padahal ini game yang memiliki battle yang sat set, dan ketika udah ganti karakter, karakter lama masih bisa kena hit, moga kedepannya bisa lebih di sesuaikan",animasi battle kes lebay ganggu battle animasi cancel gampang hit musuh hit mati milik battle sat set ganti karakter karakter hit moga depan sesuai,Negative,Negative
Akhirnya yg ditunggu tunggu❤️,tunggu tunggu,Negative,Negative
"its stuck in server choosing menu, when i pause download because my connection is bad, and i try again when my connection is back to normal.",its stuck server choosing menu when pause download because my connection is bad and try again when my connection is back normal,Negative,Negative
Tidak bisa saya instal,instal,Positive,Positive
gw harap kedepannya makin hebat ini game dan makin good. saran dari gw aja game rpg ini lebih ke story dan film jadi gw harap pas mau menjalankan quest utama jangan diselipkan mengerjakan dulu quest sampingan,harap depan hebat good saran rpg story film harap pas jalan quest utama selip quest samping,Negative,Positive
"Game ini bagus, cuma loading nya kalo bisa dicepetin biar bisa langsung main, tapi terkadang aku bingung tapi enjoy staying here",bagus loading dicepetin biar terkadang bingung enjoy staying here,Positive,Negative
"game e seru, character dan story nya top",seru character story top,Positive,Positive
Saya berharap support 90 dan 120 fps itu saja selebihnya memuaskan,harap support fps lebih muas,Positive,Positive
Bagus kok cuman agak sedikit kurang saat pergantian karakter,bagus cuman ganti karakter,Negative,Negative
"Game nya bagus banget enggaa terlalu berat , cuma kalo bisa banyakin reward nya",bagus enggaa berat banyak reward,Negative,Negative
"Maaf Uninstal Gacha Kacau 170 puls burnice gak dapat sama sekali, sori mending stop main. 🙏",maaf uninstal gacha kacau puls burnice sori mending stop,Negative,Negative
Sehat² game baik,sehat,Positive,Positive
Bagus,bagus,Positive,Positive
Istri ku semua 🥰🥰🥰🥰🥰❤️❤️❤️❤️😋😋😋,istri ku,Positive,Positive
bad.,bad,Negative,Negative
Peak game,peak,Positive,Positive
Setelah update 2.0 sering lag bahkan main medium 30fps di android chipset D8300 sering framedrop yang membuat pengalaman bermain tidak nyaman. Pesan untuk developer untuk segera memperbaikinya agar pengalaman bermain player lebih nyaman seperti patch2 sebelumnya..,update lag medium fps android chipset framedrop alam main nyaman pesan developer baik alam main player nyaman patch,Negative,Negative
musuh kebanyakan diem kek batu. terlalu gampang,musuh banyak diam batu gampang,Negative,Negative
"Gameplay lumayan asik, grafis dan visual bagus, dan game nya udh optimize di device Poco F4 lancar set rata kanan. Keluhan palingan di puzzle TV nya bikin kesel, selebihnya enjoyable. Combat nya emg g se fluid PGR atau hi3, tapi msh enak² aja lah.",gameplay lumayan asik grafis visual bagus optimize device poco lancar set rata kanan keluh paling puzzle tv bikin kesel lebih enjoyable combat fluid pgr hi,Positive,Positive
Mode TV nya mengganggu pengalaman bermain. Memang di akhir² atau lvl tinggi lebih banyak aksi. Namu cukup menggangu player baru yg sudah saya ajak bermain. Alhasil banyak player baru yg tidak melanjutkan bermain.,mode tv ganggu alam main lvl tinggi aksi namu menggangu player ajak main alhasil player lanjut main,Negative,Negative
"Story bagus, ringan, istilahnya gak rumit, dibanding kakaknya HSR yang story nya rumit pakai istilah ribet, ZZZ lebih santai. Isinya gameplay 30%, sisanya story, jadi sebisa mungkin story diikutin. Grafik mantep, sama kayak game hoyoverse lainnya.",story bagus ringan istilah rumit banding kakak hsr story rumit pakai istilah ribet santai isi gameplay sisa story bisa story diikutin grafik mantap hoyoverse,Negative,Positive
i love this game,love this,Positive,Positive
"Game rusak,aku login tiba"" keluar sendiri udah aku hapus lalu instal lagi tetep aja",rusakaku login hapus instal,Negative,Negative
Udah bagus nggak FC lagi... Semangat terus...,bagus fc semangat,Positive,Positive
mantap,mantap,Positive,Positive
GG KANG !!!!!,kang,Positive,Positive
"Sumpah ini game keren parah, dari musik nya dan grafik nya luar biasa keren, combat nya beeeh!! Muantep , efek² nya meriah bener, Tolong Hoyoverse, bikin karakter cowo, jangan selalu nge rilis karakter cewe Mulu.",sumpah keren parah musik grafik keren combat beh muantep efek riah tolong hoyoverse bikin karakter cowok nge rilis karakter cewek mulu,Positive,Negative
Gamenya gak bisa di download di hp saya padahal ram 4+4 Rom 256GB,download hp ram rom gb,Negative,Negative
